"PS Model","Med","Mediator/Outcome Model","TNDE_0.05_20","TNDE_0.05_40","TNDE_0.05_100","TNDE_0.2_20","TNDE_0.2_40","TNDE_0.2_100","TNDE_0.5_20","TNDE_0.5_40","TNDE_0.5_100"
"RE-Mean","RE","RE",0.0899545449467828,0.06962458654967,0.0472649134229566,0.0908755784596953,0.0697661061823244,0.0484895236259597,0.0859184767150733,0.0672937765963563,0.0517938532928302
"RE-Mean","SL","RE",0.0899545449467828,0.06962458654967,0.0472649134229566,0.0908755784596953,0.0697661061823244,0.0484895236259597,0.0859184767150733,0.0672937765963563,0.0517938532928302
"RE","FE","RE",0.0899607361134851,0.0695797205207461,0.047241403546662,0.0909242760938163,0.0697125478582494,0.0484406791857615,0.0859142593096911,0.0672887056345977,0.0517689298201926
"RE","RE-Mean","RE",0.0899607361134851,0.0695797205207461,0.047241403546662,0.0909242760938163,0.0697125478582494,0.0484406791857615,0.0859142593096911,0.0672887056345977,0.0517689298201926
"RE","RE","RE",0.0899607361134851,0.0695797205207461,0.047241403546662,0.0909242760938163,0.0697125478582494,0.0484406791857615,0.0859142593096911,0.0672887056345977,0.0517689298201926
"RE","SL","RE",0.0899607361134851,0.0695797205207461,0.047241403546662,0.0909242760938163,0.0697125478582494,0.0484406791857615,0.0859142593096911,0.0672887056345977,0.0517689298201926
"SL","FE","RE",0.0782719564351685,0.0542298087736006,0.0354407914290714,0.0750349526767229,0.0523874969872492,0.0341883186767226,0.067267831028997,0.0479447768230328,0.032044183648224
"SL","RE-Mean","RE",0.0782719564351685,0.0542298087736006,0.0354407914290714,0.0750349526767229,0.0523874969872492,0.0341883186767226,0.067267831028997,0.0479447768230328,0.032044183648224
"SL","RE","RE",0.0782719564351685,0.0542298087736006,0.0354407914290714,0.0750349526767229,0.0523874969872492,0.0341883186767226,0.067267831028997,0.0479447768230328,0.032044183648224
"SL","SL","RE",0.0782719564351685,0.0542298087736006,0.0354407914290714,0.0750349526767229,0.0523874969872492,0.0341883186767226,0.067267831028997,0.0479447768230328,0.032044183648224
"FE","FE","RE-Mean",0.0928926600620046,0.073682556254304,0.0500793476032532,0.0928432736687131,0.0734057982844348,0.0509229576622492,0.0869335962285565,0.0691582233092048,0.0539556566815857
"FE","RE-Mean","RE-Mean",0.0928926600620046,0.073682556254304,0.0500793476032532,0.0928432736687131,0.0734057982844348,0.0509229576622492,0.0869335962285565,0.0691582233092048,0.0539556566815857
"FE","RE","RE-Mean",0.0928926600620046,0.073682556254304,0.0500793476032532,0.0928432736687131,0.0734057982844348,0.0509229576622492,0.0869335962285565,0.0691582233092048,0.0539556566815857
"FE","SL","RE-Mean",0.0928926600620046,0.073682556254304,0.0500793476032532,0.0928432736687131,0.0734057982844348,0.0509229576622492,0.0869335962285565,0.0691582233092048,0.0539556566815857
"RE-Mean","FE","RE-Mean",0.0885554815508723,0.0692561844263878,0.0470800330075781,0.0890058190099713,0.0694091829967237,0.0482611722768147,0.0841025986243755,0.0666391857168317,0.0517737505688303
"RE-Mean","RE-Mean","RE-Mean",0.0885554815508723,0.0692561844263878,0.0470800330075781,0.0890058190099713,0.0694091829967237,0.0482611722768147,0.0841025986243755,0.0666391857168317,0.0517737505688303
"RE-Mean","RE","RE-Mean",0.0885554815508723,0.0692561844263878,0.0470800330075781,0.0890058190099713,0.0694091829967237,0.0482611722768147,0.0841025986243755,0.0666391857168317,0.0517737505688303
"RE-Mean","SL","RE-Mean",0.0885554815508723,0.0692561844263878,0.0470800330075781,0.0890058190099713,0.0694091829967237,0.0482611722768147,0.0841025986243755,0.0666391857168317,0.0517737505688303
"RE","FE","RE-Mean",0.0885717271063588,0.0692007061915114,0.0470514133748107,0.0890499659325055,0.0693484732055678,0.0482105207383875,0.0840989131303016,0.0666343726028831,0.0517482444853412
"RE","RE-Mean","RE-Mean",0.0885717271063588,0.0692007061915114,0.0470514133748107,0.0890499659325055,0.0693484732055678,0.0482105207383875,0.0840989131303016,0.0666343726028831,0.0517482444853412
"RE","RE","RE-Mean",0.0885717271063588,0.0692007061915114,0.0470514133748107,0.0890499659325055,0.0693484732055678,0.0482105207383875,0.0840989131303016,0.0666343726028831,0.0517482444853412
"RE","SL","RE-Mean",0.0885717271063588,0.0692007061915114,0.0470514133748107,0.0890499659325055,0.0693484732055678,0.0482105207383875,0.0840989131303016,0.0666343726028831,0.0517482444853412
"SL","FE","RE-Mean",0.0780005866893898,0.0540537136753247,0.0354455811161291,0.0749547014414985,0.0523159285767104,0.0342374633984806,0.0673189915182329,0.047937969529801,0.0320748798650987
"SL","RE-Mean","RE-Mean",0.0780005866893898,0.0540537136753247,0.0354455811161291,0.0749547014414985,0.0523159285767104,0.0342374633984806,0.0673189915182329,0.047937969529801,0.0320748798650987
"SL","RE","RE-Mean",0.0780005866893898,0.0540537136753247,0.0354455811161291,0.0749547014414985,0.0523159285767104,0.0342374633984806,0.0673189915182329,0.047937969529801,0.0320748798650987
"SL","SL","RE-Mean",0.0780005866893898,0.0540537136753247,0.0354455811161291,0.0749547014414985,0.0523159285767104,0.0342374633984806,0.0673189915182329,0.047937969529801,0.0320748798650987
"FE","FE","SL",0.634918855876752,0.705270386802151,0.759402417647261,0.604433449567769,0.670281019521591,0.73738500370012,0.525784158677124,0.584709189628522,0.66190533561891
"FE","RE-Mean","SL",0.634918855876752,0.705270386802151,0.759402417647261,0.604433449567769,0.670281019521591,0.73738500370012,0.525784158677124,0.584709189628522,0.66190533561891
"FE","RE","SL",0.634918855876752,0.705270386802151,0.759402417647261,0.604433449567769,0.670281019521591,0.73738500370012,0.525784158677124,0.584709189628522,0.66190533561891
"FE","SL","SL",0.634918855876752,0.705270386802151,0.759402417647261,0.604433449567769,0.670281019521591,0.73738500370012,0.525784158677124,0.584709189628522,0.66190533561891
"RE-Mean","FE","SL",0.50787780876432,0.602080042283645,0.688666142388369,0.500072935746732,0.581946207635571,0.673062930834711,0.45596046693281,0.526901065735079,0.614375361173141
"RE-Mean","RE-Mean","SL",0.50787780876432,0.602080042283645,0.688666142388369,0.500072935746732,0.581946207635571,0.673062930834711,0.45596046693281,0.526901065735079,0.614375361173141
"RE-Mean","RE","SL",0.50787780876432,0.602080042283645,0.688666142388369,0.500072935746732,0.581946207635571,0.673062930834711,0.45596046693281,0.526901065735079,0.614375361173141
"RE-Mean","SL","SL",0.50787780876432,0.602080042283645,0.688666142388369,0.500072935746732,0.581946207635571,0.673062930834711,0.45596046693281,0.526901065735079,0.614375361173141
"RE","FE","SL",0.506819891007056,0.601773420212581,0.68865104744164,0.499106055774263,0.581820866438386,0.672905622326959,0.455146437098988,0.526596119360592,0.614204447133562
"RE","RE-Mean","SL",0.506819891007056,0.601773420212581,0.68865104744164,0.499106055774263,0.581820866438386,0.672905622326959,0.455146437098988,0.526596119360592,0.614204447133562
"RE","RE","SL",0.506819891007056,0.601773420212581,0.68865104744164,0.499106055774263,0.581820866438386,0.672905622326959,0.455146437098988,0.526596119360592,0.614204447133562
"RE","SL","SL",0.506819891007056,0.601773420212581,0.68865104744164,0.499106055774263,0.581820866438386,0.672905622326959,0.455146437098988,0.526596119360592,0.614204447133562
"SL","FE","SL",0.213073192924406,0.205246736298306,0.199097787146235,0.216327453927483,0.212765019031081,0.208030992365168,0.259838464315322,0.257125384733921,0.259455499006898
"SL","RE-Mean","SL",0.213073192924406,0.205246736298306,0.199097787146235,0.216327453927483,0.212765019031081,0.208030992365168,0.259838464315322,0.257125384733921,0.259455499006898
"SL","RE","SL",0.213073192924406,0.205246736298306,0.199097787146235,0.216327453927483,0.212765019031081,0.208030992365168,0.259838464315322,0.257125384733921,0.259455499006898
"SL","SL","SL",0.213073192924406,0.205246736298306,0.199097787146235,0.216327453927483,0.212765019031081,0.208030992365168,0.259838464315322,0.257125384733921,0.259455499006898
