"PS Model","Med","Mediator/Outcome Model","PNIE_0.05_20","PNIE_0.05_40","PNIE_0.05_100","PNIE_0.2_20","PNIE_0.2_40","PNIE_0.2_100","PNIE_0.5_20","PNIE_0.5_40","PNIE_0.5_100"
"FE","FE","FE",0.104424629208629,0.0824348855607019,0.057867228776003,0.106164443095877,0.0824112043004552,0.0599580470291361,0.101030723007423,0.0806532234220903,0.0617637617588118
"FE","RE-Mean","FE",0.104957476194123,0.0827809031726251,0.0579185165547851,0.106629221132255,0.0826666970785331,0.0599993610652418,0.10113006789886,0.0807890472473021,0.0617991744405801
"FE","RE","FE",0.105024421422939,0.0826621420826531,0.0578741476090239,0.106895180882682,0.0826902383790874,0.0599887384474451,0.101236447214807,0.0809289164772489,0.0617910117253535
"FE","SL","FE",0.342587578703184,0.221281307997205,0.119690502957426,0.415640292676349,0.285892158447631,0.161362650971047,0.597507027643763,0.465196710123157,0.308483117244668
"RE-Mean","FE","FE",0.0993722464768096,0.0778396264062247,0.0542533738220226,0.101690770149089,0.0784107542596267,0.0561572223590986,0.0977420529038659,0.0781061662376278,0.0590357739416886
"RE-Mean","RE-Mean","FE",0.0998761476927267,0.0781678601900951,0.0542839279353737,0.102123113873253,0.0786429170042399,0.0561926323174727,0.0978015193136071,0.0782320598255655,0.0590704242417704
"RE-Mean","RE","FE",0.100584480305872,0.0781942148530153,0.054260790666537,0.102804779361085,0.0787703368434854,0.0561908350048677,0.0980002977989419,0.0784020547668659,0.059065065348752
"RE-Mean","SL","FE",0.549870909128667,0.374785599628985,0.208017265233006,0.587636036149679,0.419092906355657,0.246354401074353,0.712000427061334,0.555843244171466,0.377909892591159
"RE","FE","FE",0.0992415583859907,0.0777690363905278,0.0542556610898764,0.101731417204897,0.0782983191305205,0.0561688087457777,0.0976971409530693,0.0780304027700699,0.0590378495005902
"RE","RE-Mean","FE",0.099727484389477,0.0780943435688309,0.0542868605835851,0.102164441817419,0.0785282949557543,0.0562040431045239,0.0977612622687686,0.0781544815090102,0.0590724008876733
"RE","RE","FE",0.100453117932227,0.0781284399274306,0.0542642699191796,0.102857655124837,0.0786607386533656,0.0562028369278467,0.0979610627852017,0.0783237522845461,0.0590671918503611
"RE","SL","FE",0.551008478978422,0.375516690557398,0.20832127185545,0.588910414604724,0.419780726826158,0.2466769898385,0.713331983338223,0.556196798284387,0.378055816015219
"SL","FE","FE",0.0844402900452447,0.0628114060816029,0.0391705462316409,0.085106928305833,0.0613179039291933,0.0372977677119197,0.0775438660827631,0.0567602843333727,0.0347692639532949
"SL","RE-Mean","FE",0.0845857012059839,0.0630239205584199,0.0392211871301243,0.085130277428479,0.06135883865664,0.0373039051599715,0.0774821400052837,0.0567520941787846,0.0347716545291476
"SL","RE","FE",0.09541450773672,0.0672434245408893,0.0403865169334164,0.0931457396703484,0.0641948919016384,0.0381936096180436,0.080739735516081,0.0578875073606934,0.0351876894081567
"SL","SL","FE",1.72274606057973,1.71510220113342,1.71632026760335,1.71741923038734,1.70679388813441,1.70823298615923,1.71187960625233,1.69938937139445,1.70154819198058
"FE","FE","RE",0.108591453544651,0.0839576390613243,0.0580533924393203,0.110295641205019,0.0839659054167186,0.0601962591470836,0.10403511640604,0.0821396260408199,0.0619750530089036
"FE","RE-Mean","RE",0.110536028694702,0.0847624731374917,0.0581749819691912,0.111622779099548,0.0845085960040726,0.0602796994237713,0.104633202764543,0.0824368910067175,0.0620379190522173
"FE","RE","RE",0.111496112771125,0.0846188632927765,0.0581031269221787,0.113170154595075,0.0846897469912216,0.0602748597956429,0.106134752688025,0.0828342385932638,0.0620567006831397
"FE","SL","RE",0.371795975132165,0.232992770292762,0.122754300807504,0.445652956064386,0.298417371385236,0.165028946518241,0.630026080104609,0.479208004798113,0.313120353052534
"RE-Mean","FE","RE",0.104209171736007,0.0795667329839589,0.0544783032844194,0.106377316353021,0.0801233952666899,0.0564161516350767,0.101059971907972,0.0796511850236066,0.059259344196461
"RE-Mean","RE-Mean","RE",0.106490201629719,0.0805096824056982,0.0546182314815884,0.107822218244265,0.0807033728845967,0.056508531322365,0.101674225734893,0.0799556342045205,0.059325351332164
"RE-Mean","RE","RE",0.109091201992627,0.0806764991797827,0.0545737196464004,0.110532073887053,0.0811440665053235,0.0565291340354347,0.103661125960922,0.0804618453518072,0.0593569345437222
"RE-Mean","SL","RE",0.587549819336691,0.390792736886897,0.213409316609382,0.624186700805213,0.434702549631593,0.251556131556123,0.748754132645381,0.571563608089349,0.38318213066915
"RE","FE","RE",0.104069306353591,0.0795078595689661,0.0544862491003585,0.106431923947752,0.0800212272870775,0.056430571824082,0.101019539240011,0.0795712663559785,0.0592631355293238
"RE","RE-Mean","RE",0.106338058369742,0.0804483133447461,0.0546269273231966,0.107878169175763,0.0805994309188032,0.0565227987018139,0.101639261052776,0.0798740162604379,0.0593290497424308
"RE","RE","RE",0.108974876264539,0.0806259774597491,0.0545831073041097,0.110610095396216,0.0810476350257597,0.0565441321970819,0.103634502349266,0.0803808361485284,0.0593608490273329
"RE","SL","RE",0.588742268886071,0.391540303300032,0.213715885346753,0.625509065749283,0.435406259568109,0.251881718855739,0.750130242838479,0.571926543495312,0.383330067563873
"SL","FE","RE",0.0889212805286712,0.0646602862864531,0.039656899562137,0.0892427602788307,0.0627947216088998,0.0377308423228411,0.0804675202874807,0.0577077875384427,0.0350960801274588
"SL","RE-Mean","RE",0.0907680730256162,0.065544812106187,0.0399063954545103,0.0900052337227262,0.0631064880334301,0.0378092812699784,0.0806543297799189,0.0577833842874918,0.0351196627807215
"SL","RE","RE",0.110483121231143,0.0729338662083112,0.0419262672820602,0.105800040616438,0.0688363405372224,0.0394934906203087,0.0895587677807926,0.0609198789323439,0.0360674724088553
"SL","SL","RE",1.77900586106387,1.74275534316293,1.72731358673243,1.76985743259164,1.73255872159028,1.71846679532578,1.75816475402451,1.72211267030167,1.71057081546798
"FE","FE","RE-Mean",0.104894582191273,0.0827142535710165,0.0578815648319649,0.106421636981215,0.0825092398512585,0.0599553695244803,0.101066044322294,0.0807138923542876,0.0617655815899457
